sent_id,sys_name,test_set,bleu,sari,sari_add,sari_keep,sari_del,ibleu,amean_bleu_sari,gmean_bleu_sari,fkgl,fkbleu,word_length,bertscore_P,bertscore_R,bertscore_F1,samsa,amean_bleu_samsa,amean_sari_samsa,amean_bleu_sari_samsa,gmean_bleu_samsa,gmean_sari_samsa,gmean_bleu_sari_samsa
82,SBMT-BLEU,asset,46.36073105606445,39.52787049479107,0.0,66.57582760158931,52.00778388278388,37.08858484485156,42.944300775427756,42.808188156332356,7.044999999999997,4.552526266752311,24,0.6512010097503662,0.786570131778717,0.6547340154647827,100.0,73.18036552803223,69.76393524739554,61.962867183618506,68.08871496515741,62.87119411526325,56.800378696600205
82,SBMT-BLEU,turk,46.36073105606445,32.122339758579876,0.0,68.25632788379825,28.11069139194139,37.08858484485156,39.241535407322154,38.590350535322266,7.044999999999997,4.552526266752311,24,0.6443202495574951,0.7223974466323853,0.6836039423942566,100.0,73.18036552803223,66.06116987928993,59.49435693821477,68.08871496515741,56.67657343080994,53.005281951799475
82,SBMT-BLEU,hsplit,40.990938410517956,42.729748938286406,34.76772519352569,20.99863201094391,72.42288961038962,36.44684997374908,41.86034367440218,41.85131428075101,7.044999999999997,4.473754998740708,24,0.6320702433586121,0.6028503179550171,0.6180426478385925,100.0,70.49546920525898,71.3648744691432,61.24022911626812,64.02416607072514,65.3679959447178,55.95076994658189
82,SBMT-FKBLEU,asset,75.65293041233578,46.38284959888358,0.0,75.93426308236505,63.21428571428571,60.84422206834883,61.01789000560969,59.23680015860225,8.25826086956522,19.47499718211936,23,0.7753778696060181,0.8595243692398071,0.7694597244262695,100.0,87.82646520616788,73.19142479944179,74.01192667040645,86.97869303015301,68.10495547233226,70.5333309390706
82,SBMT-FKBLEU,turk,75.65293041233578,39.24919094923124,0.0,82.74013237150326,35.007440476190474,60.84422206834883,57.45106068078351,54.49143337830884,8.25826086956522,19.47499718211936,23,0.7843800783157349,0.8427030444145203,0.804251492023468,100.0,87.82646520616788,69.62459547461562,71.63404045385568,86.97869303015301,62.649174734573556,66.71428276412644
82,SBMT-FKBLEU,hsplit,63.359669585005044,56.00665006720907,50.66974088713218,39.62585034013606,77.72435897435899,56.12495311887851,59.683159826107065,59.56981486307778,8.25826086956522,17.964455237982836,23,0.7594379186630249,0.7058460116386414,0.7301962375640869,100.0,81.67983479250252,78.00332503360454,73.12210655073804,79.5987874185311,74.83759086662873,70.79743121925131
82,SBMT-SARI,asset,85.57222469966194,46.216298753790674,0.0,75.10722959470534,63.54166666666667,68.54834512417153,65.89426172672631,62.88745106733201,8.792000000000002,30.5247905476001,25,0.8544280529022217,0.8506978750228882,0.8473383188247681,100.0,92.78611234983097,73.10814937689534,77.26284115115088,92.50525644505933,67.98257037931906,73.40224251592171
82,SBMT-SARI,turk,85.57222469966194,41.03137869823315,0.0,86.89621942803278,36.19791666666667,68.54834512417153,63.301801698947536,59.25492686437249,8.792000000000002,30.5247905476001,25,0.8933977484703064,0.9373430609703064,0.9154261946678162,100.0,92.78611234983097,70.51568934911657,75.53453446596502,92.50525644505933,64.05574033467505,70.5477191992524
82,SBMT-SARI,hsplit,68.80430849756435,62.99696191728367,53.52189477189477,51.43949251789199,84.02949846206425,60.467722261385106,65.90063520742402,65.83663419530268,8.792000000000002,26.92646414112166,25,0.8309850692749023,0.7781826257705688,0.8003398776054382,100.0,84.40215424878218,81.49848095864184,77.26709013828268,82.94836255018198,79.37062549664311,75.67952775677044
83,PBMT-R,asset,70.71067811865478,23.239466259777913,0.0,45.1350654460004,24.58333333333333,57.50985789304825,46.975072189216355,40.53737063925698,0.6257142857142846,26.18413743057292,7,0.8376772999763489,0.7141238451004028,0.7755948901176453,100.0,85.35533905932739,61.61973312988896,64.65004812614423,84.08964152537145,48.20732958770681,54.77348623208421
83,PBMT-R,turk,70.71067811865478,24.779196026898703,0.0,61.83758808069611,12.5,57.50985789304825,47.74493707277675,41.85873569874135,0.6257142857142846,26.18413743057292,7,0.8376769423484802,0.7141231298446655,0.7755945324897766,100.0,85.35533905932739,62.38959801344935,65.16329138185115,84.08964152537145,49.77870631796162,55.95738418377914
83,PBMT-R,hsplit,55.780028607687655,23.520923520923517,0.0,70.56277056277057,0.0,44.62402288615013,39.65047606430559,36.221510002708996,0.6257142857142846,20.31723935275497,7,0.8114128708839417,0.5574469566345215,0.6820729970932007,100.0,77.89001430384383,61.76046176046176,59.7669840428704,74.6860285513212,48.49837473660694,50.81333513967965
83,SBMT-BLEU,asset,0.0,26.416195856873827,0.0,32.41525423728814,46.83333333333334,-1.6515821590069024,13.208097928436914,0.0,0.0,-0.5102678485947093,8,0.30789995193481445,0.4091140627861023,0.33464744687080383,50.0,25.0,38.20809792843691,25.47206528562461,0.0,36.342946947704874,0.0
83,SBMT-BLEU,turk,0.0,16.618997175141242,0.0,27.877824858757066,21.97916666666667,-1.6515821590069024,8.309498587570621,0.0,0.0,-0.5102678485947093,8,0.3028254210948944,0.2662723958492279,0.2444332838058472,50.0,25.0,33.30949858757062,22.206332391713747,0.0,28.826200907456776,0.0
83,SBMT-BLEU,hsplit,0.0,7.6388888888888875,0.0,22.916666666666664,0.0,-1.3134549472120784,3.8194444444444438,0.0,0.0,-0.4058010838183096,8,0.29971420764923096,0.024852320551872253,0.1599382311105728,50.0,25.0,28.819444444444443,19.212962962962962,0.0,19.54339899926429,0.0
83,SBMT-FKBLEU,asset,64.34588841607615,43.92048953201971,0.0,72.1781352627258,59.58333333333334,52.33329671369979,54.13318897404794,53.161103436693075,0.0,16.168737703018838,7,0.797134518623352,0.8276679515838623,0.7738876938819885,100.0,82.17294420803807,71.96024476600985,69.42212598269862,80.21588895977919,66.27253543664959,65.62399385194628
83,SBMT-FKBLEU,turk,64.34588841607615,34.73635310075988,0.0,70.8757259689463,33.33333333333333,52.33329671369979,49.541120758418025,47.27728313474578,0.0,16.168737703018838,7,0.8406304121017456,0.8406414985656738,0.840894877910614,100.0,82.17294420803807,67.36817655037994,66.36074717227868,80.21588895977919,58.93755432723679,60.68783912489823
83,SBMT-FKBLEU,hsplit,37.684991644924175,18.35470085470085,0.0,55.064102564102576,0.0,30.147993315939345,28.019846249812517,26.300128295399706,0.0,9.314433196603543,7,0.7752940058708191,0.5895315408706665,0.6813917756080627,100.0,68.84249582246208,59.177350427350426,52.01323083320835,61.388102792743304,42.842386551989435,41.049251705557324
83,SBMT-SARI,asset,70.71067811865478,54.81498914706185,0.0,81.94496744118555,82.5,56.56854249492383,62.762833632858325,62.257570251781026,0.0,17.47724648126484,8,0.8898913860321045,0.8898987174034119,0.8900737762451172,100.0,85.35533905932739,77.40749457353093,75.17522242190554,84.08964152537145,74.0371455061997,72.9112893366641
83,SBMT-SARI,turk,70.71067811865478,39.12438749585846,0.0,79.87316248757539,37.5,56.56854249492383,54.91753280725661,52.59764225523012,0.0,17.47724648126484,8,0.8898906707763672,0.8898983597755432,0.8900734186172485,100.0,85.35533905932739,69.56219374792923,69.94502187150441,84.08964152537145,62.54949040228743,65.15946621525701
83,SBMT-SARI,hsplit,54.10822690539397,23.520923520923517,0.0,70.56277056277057,0.0,43.286581524315174,38.81457521315875,35.67457731907342,0.0,13.373691830573645,8,0.8660851120948792,0.7390320897102356,0.8021749258041382,100.0,77.05411345269698,61.76046176046176,59.2097168087725,73.55829450537445,48.49837473660694,50.300529578939134
