sent_id,sys_name,test_set,bleu,sari,sari_add,sari_keep,sari_del,ibleu,amean_bleu_sari,gmean_bleu_sari,fkgl,fkbleu,word_length,bertscore_P,bertscore_R,bertscore_F1,samsa,amean_bleu_samsa,amean_sari_samsa,amean_bleu_sari_samsa,gmean_bleu_samsa,gmean_sari_samsa,gmean_bleu_sari_samsa
56,SETrain1-Moses,turk,82.13624646625125,37.31470055198051,2.2871376811594204,78.70572771104585,30.951236263736266,65.80527827804531,59.725473509115886,55.36144363500497,17.388333333333332,21.291367978161613,48,0.8965351581573486,0.8359674215316772,0.8663098216056824,50.0,66.06812323312562,43.657350275990254,56.48364900607726,64.08441560404967,43.194155016611056,53.51328427420164
56,SETrain1-Moses,hsplit,51.306631898511114,63.488166702666575,38.324770675630134,58.752905108045304,93.38682432432434,43.65371894012614,57.39739930058886,57.07332125367353,17.388333333333332,14.12420732638345,48,0.6396564245223999,0.3525061309337616,0.4882923364639282,50.0,50.65331594925556,56.74408335133329,54.931599533725894,50.64910260730743,56.34188792659801,54.61082852964127
57,SETrain1-Moses,asset,100.00000000000004,21.947822326161575,0.0,65.84346697848473,0.0,80.00000000000004,60.973911163080814,46.84850299226389,8.333333333333332,40.00000000000002,21,0.9340463280677797,0.9340509176254272,0.9341557621955872,50.0,75.00000000000003,35.973911163080786,57.3159407753872,70.71067811865478,33.12689415426806,47.8762890175779
57,SETrain1-Moses,turk,100.00000000000004,27.673644222469605,0.0,83.02093266740881,0.0,80.00000000000004,63.83682211123482,52.6057451448695,8.333333333333332,40.00000000000002,21,1.0,1.0,1.0,50.0,75.00000000000003,38.8368221112348,59.22454807415655,70.71067811865478,37.197879121308524,51.722413964042985
57,SETrain1-Moses,hsplit,44.511023261452166,61.83462111045717,21.367595818815328,80.17793417922283,83.95833333333333,33.88052449730497,53.17282218595467,52.46257960309083,8.333333333333332,16.940262248652484,21,0.820194661617279,0.3711926937103272,0.5872430205345154,50.0,47.25551163072608,55.91731055522858,52.11521479063645,47.1757476154073,55.60333673011774,51.62853029960079
58,SETrain1-Moses,asset,98.84373631740128,23.763908935056246,0.0,71.29172680516876,0.0,78.95936268566115,61.303822626228765,48.46559138860719,17.288,39.479681342830574,25,0.9346081018447876,0.9709797501564026,0.9458239078521729,23.4375,61.14061815870064,23.600704467528125,48.68171508415251,48.13159118436758,23.600140161985912,38.041658215084375
58,SETrain1-Moses,turk,96.56628854006529,24.026262254879583,0.0,72.07878676463875,0.0,76.90965968605877,60.29627539747244,48.1676963684582,17.288,38.45482984302939,25,0.9171876907348632,0.9354626536369324,0.9251219034194946,23.4375,60.00189427003264,23.73188112743979,48.010016931648295,47.57386244207822,23.73005523800441,37.885615392219385
58,SETrain1-Moses,hsplit,84.66657105524214,77.1158792110045,53.212369026322506,89.27551724693964,88.85975135975137,70.55715222188958,80.89122513312333,80.80307584928919,17.288,35.27857611094479,25,0.933155596256256,0.8889963626861572,0.9111363291740416,23.4375,54.05203552762107,50.27668960550225,61.73998342208222,44.546299050619666,42.51356746978449,53.48791761402687
59,SETrain1-Moses,asset,77.66117183948957,53.48122545425158,0.0,61.52998588656425,98.9136904761905,62.21908260031598,65.57119864687057,64.44699093199867,15.043703703703706,60.71706861355667,27,0.5621832609176636,0.818688690662384,0.6868699789047241,50.0,63.830585919744784,51.74061272712579,60.380799097913716,62.31419254049977,51.71132634841789,59.2186402687248
59,SETrain1-Moses,turk,76.75972055224655,50.69516752645893,0.0,64.58550257937678,87.5,61.407776441797246,63.72744403935272,62.38066120746323,15.043703703703706,59.92534797682178,27,0.7471444606781006,0.8460718989372253,0.7706484794616699,50.0,63.379860276123274,50.347583763229466,59.151629359568496,61.95148123824259,50.34638394485691,57.945980682180235
