sent_id,sys_name,test_set,bleu,sari,sari_add,sari_keep,sari_del,ibleu,amean_bleu_sari,gmean_bleu_sari,fkgl,fkbleu,bertscore_P,bertscore_R,bertscore_F1,samsa,amean_bleu_samsa,amean_sari_samsa,amean_bleu_sari_samsa,gmean_bleu_samsa,gmean_sari_samsa,gmean_bleu_sari_samsa
96,Hybrid,turk,69.15827518474994,29.955091556952095,0.6944444444444445,51.158321901403504,38.012508325008326,57.291910142752556,49.55668337085102,45.51529924190406,12.314736842105265,1.5884815219568502,0.8523097634315491,0.7199854254722595,0.7757651209831238,30.555555555555554,49.85691537015275,30.255323556253824,43.22297409908586,45.969223612478224,30.253833876720527,39.853670854159
96,Hybrid,hsplit,48.840722824143526,22.910245322376753,0.0,64.04167502806932,4.689060939060939,39.072578259314824,35.87548407326014,33.45075397690363,12.314736842105265,1.0833304113178694,0.8381863832473755,0.6428161859512329,0.7392404079437256,30.555555555555554,39.69813918984954,26.732900438966155,34.10217456735861,38.631016290367086,26.458179713262393,32.45642405219857
96,Hybrid,all,72.05815373945792,32.19227847708445,1.0169838346633926,51.45603874277711,44.103812853812855,59.90180084198973,52.12521610827119,48.1634316855142,12.314736842105265,1.660843625781551,0.8523097634315491,0.7199854254722595,0.7757651209831238,30.555555555555554,51.30685464750674,31.37391701632,44.93532925736597,46.9230958038445,31.36324207518204,41.38487777784814
111,Dress-Ls,asset,60.653065971263366,31.989346590137117,1.726380941424763,46.21776177016305,48.02389705882353,51.60115558898051,46.32120628070024,44.04829110316536,8.412857142857145,0.34405444749514685,0.8834686875343323,0.547936737537384,0.7111852169036865,13.88888888888889,37.27097743007613,22.939117739513,35.51043381676312,29.024191531295493,21.07834150066298,29.98070749879785
111,Dress-Ls,turk,62.24127520784526,25.603761242276168,0.7246376811594203,38.827914428022034,37.25873161764706,53.03054390190422,43.92251822506071,39.92005448188257,8.412857142857145,0.35358499774437435,0.8831149339675903,0.6847318410873413,0.7825528979301453,13.88888888888889,38.065082048367074,19.74632506558253,33.91130844633677,29.401737289903767,18.857565989056322,28.076949319884253
111,Dress-Ls,hsplit,29.31780421821033,38.065053203198225,4.583333333333334,63.71721843312409,45.89460784313725,23.65769469002224,33.69142871070428,33.406343370191316,8.412857142857145,0.1577393952263092,0.8987690806388855,0.42602846026420593,0.6518744826316833,13.88888888888889,21.60334655354961,25.97697104604356,27.09058210343248,20.178992176343233,22.993070575476956,24.933033947759537
111,Dress-Ls,all,65.14390575310559,30.002161737161458,0.8112244897959184,46.56073532061893,42.63452540106952,55.64291139263851,47.57303374513352,44.20925238674678,8.412857142857145,0.37100314746253316,0.8987690806388855,0.6847318410873413,0.7825528979301453,13.88888888888889,39.516397320997235,21.945525313025172,36.34498545971864,30.079502469175477,20.41314994786227,30.05370009807644
291,PBMT-R,asset,42.50281413416977,37.33682368927793,0.0,52.64439963926236,59.36607142857142,34.00225130733581,39.91981891172385,39.83616544831652,4.91076923076923,0.8776623253203122,0.7303873300552368,0.6769385933876038,0.7040167450904846,100.0,71.25140706708488,68.66841184463897,59.94654594114923,65.1941823586812,61.10386541723687,54.140012488719336
291,PBMT-R,turk,42.50281413416977,28.35304872077776,0.0,56.048729495666606,29.010416666666668,34.00225130733581,35.427931427473766,34.71432499583244,4.91076923076923,0.8776623253203122,0.6924343109130859,0.5727059245109558,0.63252192735672,100.0,71.25140706708488,64.17652436038888,56.95195428498251,65.1941823586812,53.24758090352816,49.39380505394577
291,PBMT-R,hsplit,42.50281413416977,22.054573049638837,0.0,60.78425486320222,5.3794642857142865,34.00225130733581,32.2786935919043,30.61668530617364,4.91076923076923,0.8776623253203122,0.6755392551422119,0.5338818430900574,0.6044458746910095,100.0,71.25140706708488,61.02728652481942,54.85246239460287,65.1941823586812,46.962296632126964,45.42609940024234
291,PBMT-R,all,42.50281413416977,33.182828646877844,0.0,57.39480628695387,42.15367965367965,34.00225130733581,37.84282139052381,37.554807926872066,4.91076923076923,0.8776623253203122,0.7303876876831055,0.6769389510154724,0.7040174007415771,100.0,71.25140706708488,66.59141432343893,58.56188092701587,65.1941823586812,57.60453857716235,52.0527521671855
169,Hybrid,asset,52.16948600244291,44.816047558764865,0.0,60.802309342961266,73.64583333333333,41.5687544698761,48.49276678060389,48.353181547875415,5.806666666666668,2.857480781952509,0.9218780398368835,0.8971893191337585,0.8840752840042114,50.0,51.084743001221455,47.40802377938243,48.995177853735925,51.073224884690255,47.33711416994327,48.89600438663537
169,Hybrid,turk,78.62460473570782,44.24918601530282,8.772357723577235,68.24603365566455,55.729166666666664,65.37836132981451,61.436895375505316,58.98368215303276,5.806666666666668,4.494178703162113,0.9762418866157532,0.9154280424118042,0.9457648992538452,50.0,64.3123023678539,47.12459300765141,57.624596917003544,62.699523417529974,47.036786675591905,55.822753576469346
169,Hybrid,hsplit,25.13906893185094,28.915343915343914,0.0,57.14285714285714,29.603174603174605,18.209110388865383,27.027206423597427,26.96117252413194,5.806666666666668,1.2517137849377016,0.8105433583259583,0.559988796710968,0.6737260222434998,50.0,37.56953446592547,39.457671957671955,34.68480428239828,35.45353926750539,38.023245465993504,33.12448883228391
169,Hybrid,all,85.45740127924681,42.0182171654819,3.7205045952807354,62.911798416316486,59.422348484848484,71.5278782189996,63.737809222364355,59.923014321286644,5.806666666666668,4.9169030920266605,0.9762415289878845,0.9154284000396729,0.9457648992538452,50.0,67.72870063962341,46.00910858274095,59.158539481576234,65.36719409583328,45.8356941506736,56.413853866998636
242,SBMT-SARI,asset,76.95828351460224,40.27291424201761,0.0,44.98540939271951,75.83333333333334,60.23731536355413,58.615598878309925,55.67166561363556,14.294285714285717,18.12741880130528,0.6545181274414062,0.7857993841171265,0.7133709192276001,83.33333333333333,80.1458084239678,61.803123787675474,66.85484369665106,80.08239689771726,57.93165099351825,63.683813419133116
242,SBMT-SARI,turk,90.25139799587889,37.326382329750274,0.0,80.9895636559175,30.989583333333332,72.20111839670311,63.78889016281458,58.04100436233535,14.294285714285717,21.727726463247237,0.8733256459236145,0.8789647221565247,0.8763449192047119,83.33333333333333,86.79236566460611,60.3298578315418,70.3037045529875,86.7234099478907,55.77214233658702,65.4781193701068
242,SBMT-SARI,hsplit,64.7823708400658,61.348087413000265,31.33242036924326,75.9453852871245,76.76645658263305,53.430650049323944,63.065229126533026,63.04184760234867,14.294285714285717,16.079066014553717,0.6907289028167725,0.6745933890342712,0.6786300539970398,83.33333333333333,74.05785208669957,72.3407103731668,69.82126386213314,73.4746956668676,71.5006336877515,69.18716570649454
242,SBMT-SARI,all,90.25139799587889,37.056811793913816,0.0,66.56816265446871,44.60227272727273,72.20111839670311,63.65410489489635,57.831038981423255,14.294285714285717,21.727726463247237,0.8733256459236145,0.8789647221565247,0.8763449192047119,83.33333333333333,86.79236566460611,60.19507256362357,70.21384770770868,86.7234099478907,55.57038464409635,65.32011106955085
102,Hybrid,asset,79.44765348809501,37.107096420018884,0.8771929824561405,53.6107629442672,56.83333333333332,64.44421235943575,58.27737495405695,54.296148466783464,7.551428571428573,6.028142647038498,0.766292154788971,0.769284725189209,0.7616735696792603,12.857142857142856,46.15239817261894,24.98211963858087,43.137297588418924,31.960441651535753,21.842418357085755,33.59135368177587
102,Hybrid,turk,78.56964409976226,36.31369126281917,0.0,59.670240455124166,49.27083333333333,63.654003909936264,57.44166768129071,53.41492112198939,7.551428571428573,5.954226168272185,0.767378568649292,0.7417691946029663,0.7549433708190918,12.857142857142856,45.71339347845256,24.585417059981012,42.58015940657476,31.783346872623632,21.60764485630598,33.22690456549394
102,Hybrid,hsplit,70.58675779849769,27.61871485388434,0.0,82.85614456165302,0.0,56.46940623879816,49.102736326191014,44.15331851737651,7.551428571428573,5.282175443505125,0.7270593047142029,0.6025822162628174,0.6646723747253418,12.857142857142856,41.721950327820274,20.237928855513598,37.0208718365083,30.125471429304266,18.84403784774071,29.265574679607585
102,Hybrid,all,79.44765348809501,36.81089110428268,0.4807692307692308,63.285237415412155,46.666666666666664,64.44421235943575,58.129272296188844,54.079006287477654,7.551428571428573,6.028142647038498,0.767378568649292,0.769284725189209,0.7616735696792603,12.857142857142856,46.15239817261894,24.834016980712768,43.038562483173514,31.960441651535753,21.75506574631508,33.50173443135506
14,Hybrid,asset,0.0,27.981751966343968,0.0,19.59875517753118,64.34650072150072,-2.641282389132199,13.990875983171984,0.0,5.400000000000002,-0.0005878974368526311,0.5511727929115295,0.5357176661491394,0.5304648280143738,83.33333333333333,41.666666666666664,55.657542649838646,37.10502843322576,0.0,48.288846164119505,0.0
14,Hybrid,turk,38.43043199769602,19.86282951689678,0.0,37.77143407738587,21.817054473304477,31.946106408794215,29.1466307572964,27.628556224148433,5.400000000000002,0.00711057407281699,0.6768502593040466,0.4824092984199524,0.5785976052284241,83.33333333333333,60.881882665514674,51.598081425115055,47.20886494930871,56.5909533389216,40.68458913488905,39.91888281666038
14,Hybrid,hsplit,24.415422819540236,44.62826643972196,17.194055944055943,51.8337357993524,64.85700757575756,20.448069730607184,34.5218446296311,33.00936222996302,5.400000000000002,0.004551337574759467,0.63676518201828,0.34719178080558777,0.48428499698638916,83.33333333333333,53.874378076436784,63.98079988652765,50.79234086419851,45.10674637230023,60.98378639696099,44.946685760579385
14,Hybrid,all,63.36107067679624,26.70454636615331,0.0,35.632791663067046,44.48084743539289,54.38368121998442,45.03280852147478,41.134275849923775,5.400000000000002,0.012104736293018602,0.6768502593040466,0.5357176661491394,0.5785976052284241,83.33333333333333,73.34720200506479,55.01893984974332,57.799650125427625,72.66422244176535,47.17392143807964,52.04857240049607
97,SBMT-SARI,asset,52.811855100855176,41.406234456259945,6.398058502420436,52.673403219117745,65.14724164724164,42.24948408068415,47.10904477855756,46.76259246851095,8.544545454545453,0.5484924247945245,0.7375712990760803,0.8132990002632141,0.7755507230758667,11.11111111111111,31.96148310598314,26.258672783685526,35.10973355607541,24.223921854429395,21.44922543441188,28.96353391729673
97,SBMT-SARI,turk,73.89984311706958,38.51491189154094,13.25301721059773,66.78423983154647,35.50747863247864,61.22867329527711,56.207377504305256,53.350219741371575,8.544545454545453,0.7948845817511927,0.7797505855560303,0.8710377812385559,0.8253186941146851,11.11111111111111,42.50547711409035,24.813011501326024,41.17528870657387,28.655005984425124,20.686794470424022,31.62350270464501
97,SBMT-SARI,hsplit,47.825435178815006,35.30998498212964,20.257688535720572,54.018090317154034,31.654176093514323,39.76530248216743,41.567710080472324,41.093982502645964,8.544545454545453,0.5162422135020436,0.7634218335151672,0.8183508515357971,0.791095495223999,11.11111111111111,29.468273144963057,23.210548046620374,31.41551042401859,23.05197874823451,19.807401810134188,26.572840738566164
97,SBMT-SARI,all,73.89984311706958,37.25692726136362,6.8148375840683535,60.496842695466434,44.45910150455605,61.22867329527711,55.578385189216604,52.47171694959908,8.544545454545453,0.7948845817511927,0.7797505855560303,0.8710377812385559,0.8253186941146851,11.11111111111111,42.50547711409035,24.184019186237364,40.755960496514774,28.655005984425124,20.346150949493996,31.275386133128478
48,SBMT-SARI,asset,39.81441758713082,39.21276402036086,1.6129032258064515,41.319039628926916,74.70634920634922,31.435554799696014,39.51359080374584,39.51244565263286,8.488148148148152,1.7121910249309966,0.5943071842193604,0.6760829091072083,0.6216540336608887,25.0,32.40720879356541,32.106382010180425,34.67572720249723,31.549333426845486,31.31004791610867,33.92104923287607
48,SBMT-SARI,turk,44.48861599688001,44.56791602814502,1.282051282051282,65.94848251666949,66.47321428571429,35.64233336847028,44.52826601251252,44.52824835941043,8.488148148148152,1.9413203835576502,0.7401394844055176,0.7841199040412903,0.7624321579933167,25.0,34.74430799844001,34.78395801407251,38.01884400834168,33.34989355188408,33.37960306390154,36.73418513354283
48,SBMT-SARI,hsplit,39.81441758713082,34.10542482138592,2.7777777777777777,65.84730848861284,33.69118819776715,31.899802890054207,36.959921204258364,36.849526805987026,8.488148148148152,1.7374770877575494,0.5956284403800964,0.47539421916007996,0.5356040000915527,25.0,32.40720879356541,29.55271241069296,32.97328080283891,31.549333426845486,29.199925009058635,32.379336595144075
48,SBMT-SARI,all,44.98577266554958,40.8888207128279,1.5625,56.769546554068114,64.33441558441558,36.0897743702729,42.93729668918874,42.888403947333956,8.488148148148152,1.9656910196846125,0.7401394844055176,0.7841199040412903,0.7624321579933167,25.0,34.99288633277479,32.944410356413954,36.9581977927925,33.53571702884463,31.972183500985633,35.826682309848366
280,DMASS-DCSS,asset,67.28850678464079,57.93173575251922,0.0,86.54520725755768,87.25,54.415537731914775,62.61012126858,62.43508624346898,0.5,0.04622658845675491,0.7059206366539001,0.6626322269439697,0.6842173933982849,25.0,46.144253392320394,41.46586787625961,50.07341417905334,41.014785987690104,38.056450094734,46.01850230106353
280,DMASS-DCSS,turk,67.28850678464079,41.707610166182285,0.0,83.24783049854688,41.87499999999999,54.415537731914775,54.49805847541154,52.97587006966767,0.5,0.04622658845675491,0.6530769467353821,0.5709553360939026,0.6123418807983398,25.0,46.144253392320394,33.353805083091146,44.665372316941024,41.014785987690104,32.290714673951655,41.2444390894288
280,DMASS-DCSS,hsplit,59.84394315011628,24.893649298010583,0.0,74.68094789403175,0.0,47.87515452009303,42.36879622406343,38.597074155809764,0.5,0.04067046210600803,0.6130031943321228,0.398600310087204,0.5044915080070496,25.0,42.42197157505814,24.946824649005293,36.579197482708956,38.67943353712547,24.946767976037794,33.395113647681995
280,DMASS-DCSS,all,67.28850678464079,47.03103539596643,0.0,83.47946982426292,57.61363636363637,54.415537731914775,57.15977109030361,56.255205486516246,0.5,0.04622658845675491,0.7059209942817688,0.6626322269439697,0.6842173933982849,25.0,46.144253392320394,36.01551769798321,46.439847393535736,41.014785987690104,34.289588578738595,42.92943240803968
